# Wavelength_[A] S/N_Aperture S_Aperture_[e] N_Aperture_[e] SKY_Aperture_[e] S/N_Aperture_Coadd S_Aperture_Coadd_[e] N_Aperture_Coadd_[e] SKY_Aperture_Coadd_[e]
7983.500 0.54 4.89 9.04 27.27 0.94 14.67 15.65 81.80
7984.000 0.54 4.89 9.03 27.12 0.94 14.68 15.64 81.37
7984.500 0.54 4.89 9.03 27.08 0.94 14.68 15.63 81.25
7985.000 0.54 4.88 9.02 27.05 0.94 14.65 15.63 81.15
7985.500 0.54 4.87 9.02 27.02 0.94 14.62 15.63 81.07
7986.000 0.54 4.86 9.02 27.04 0.93 14.58 15.63 81.13
7986.500 0.54 4.85 9.03 27.19 0.93 14.56 15.64 81.58
7987.000 0.54 4.86 9.06 27.73 0.93 14.58 15.69 83.19
7987.500 0.53 4.87 9.11 28.59 0.93 14.60 15.78 85.78
7988.000 0.53 4.87 9.15 29.31 0.92 14.62 15.84 87.92
7988.500 0.53 4.88 9.16 29.53 0.92 14.63 15.87 88.59
7989.000 0.53 4.88 9.13 29.02 0.92 14.63 15.82 87.05
7989.500 0.54 4.88 9.08 28.14 0.93 14.63 15.73 84.43
7990.000 0.54 4.88 9.05 27.57 0.93 14.64 15.68 82.72
7990.500 0.54 4.88 9.04 27.28 0.94 14.65 15.65 81.84
7991.000 0.54 4.88 9.03 27.21 0.94 14.65 15.65 81.62
7991.500 0.54 4.89 9.03 27.24 0.94 14.66 15.65 81.73
7992.000 0.54 4.89 9.04 27.42 0.94 14.66 15.67 82.26
7992.500 0.54 4.89 9.06 27.69 0.93 14.66 15.69 83.07
7993.000 0.54 4.89 9.07 27.94 0.93 14.66 15.72 83.81
7993.500 0.54 4.89 9.08 28.04 0.93 14.66 15.73 84.13
7994.000 0.54 4.89 9.07 27.89 0.93 14.66 15.71 83.67
7994.500 0.54 4.89 9.06 27.72 0.93 14.67 15.69 83.15
7995.000 0.54 4.89 9.08 28.13 0.93 14.67 15.73 84.38
7995.500 0.53 4.89 9.18 29.82 0.92 14.67 15.89 89.46
7996.000 0.52 4.89 9.37 33.39 0.90 14.68 16.23 100.18
7996.500 0.51 4.89 9.69 39.52 0.87 14.68 16.79 118.56
7997.000 0.49 4.90 10.02 46.06 0.85 14.69 17.36 138.19
7997.500 0.48 4.90 10.28 51.30 0.83 14.69 17.81 153.89
7998.000 0.47 4.90 10.51 56.06 0.81 14.70 18.20 168.17
7998.500 0.45 4.90 10.79 62.05 0.79 14.70 18.69 186.14
7999.000 0.43 4.90 11.31 73.54 0.75 14.70 19.59 220.62
7999.500 0.41 4.90 12.02 90.20 0.71 14.70 20.83 270.59
8000.000 0.39 4.90 12.41 99.73 0.68 14.69 21.50 299.19
8000.500 0.40 4.90 12.26 95.89 0.69 14.69 21.23 287.66
8001.000 0.43 4.90 11.43 76.30 0.74 14.69 19.80 228.91
8001.500 0.47 4.90 10.33 52.25 0.82 14.70 17.89 156.74
8002.000 0.51 4.90 9.66 39.00 0.88 14.70 16.74 117.00
8002.500 0.52 4.90 9.47 35.34 0.90 14.70 16.41 106.03
8003.000 0.51 4.90 9.70 39.62 0.88 14.70 16.79 118.85
8003.500 0.48 4.90 10.18 49.15 0.83 14.71 17.63 147.44
8004.000 0.46 4.90 10.62 58.46 0.80 14.71 18.40 175.38
8004.500 0.45 4.90 10.80 62.30 0.79 14.71 18.71 186.89
8005.000 0.46 4.90 10.75 61.19 0.79 14.71 18.62 183.56
8005.500 0.47 4.90 10.51 55.97 0.81 14.70 18.20 167.92
8006.000 0.48 4.90 10.12 48.09 0.84 14.69 17.53 144.27
8006.500 0.50 4.89 9.83 42.18 0.86 14.68 17.02 126.54
8007.000 0.50 4.89 9.70 39.65 0.87 14.67 16.80 118.96
8007.500 0.51 4.89 9.63 38.36 0.88 14.66 16.68 115.07
8008.000 0.51 4.88 9.55 36.90 0.89 14.65 16.55 110.71
8008.500 0.52 4.88 9.42 34.45 0.90 14.63 16.32 103.35
8009.000 0.52 4.86 9.41 34.10 0.89 14.58 16.29 102.29
8009.500 0.51 4.85 9.53 36.47 0.88 14.54 16.51 109.42
8010.000 0.50 4.84 9.69 39.47 0.87 14.53 16.78 118.41
8010.500 0.50 4.85 9.76 40.95 0.86 14.55 16.91 122.85
8011.000 0.50 4.86 9.63 38.35 0.87 14.58 16.68 115.06
8011.500 0.52 4.86 9.42 34.32 0.89 14.59 16.31 102.97
8012.000 0.52 4.86 9.33 32.67 0.90 14.58 16.16 98.00
8012.500 0.52 4.85 9.42 34.45 0.89 14.56 16.32 103.35
8013.000 0.50 4.85 9.71 40.01 0.86 14.54 16.82 120.02
8013.500 0.48 4.84 10.16 48.83 0.83 14.52 17.59 146.48
8014.000 0.46 4.83 10.40 53.90 0.80 14.50 18.02 161.70
8014.500 0.47 4.82 10.30 51.86 0.81 14.47 17.85 155.58
8015.000 0.48 4.82 9.95 44.67 0.84 14.45 17.23 134.01
8015.500 0.51 4.81 9.49 35.72 0.88 14.42 16.43 107.15
8016.000 0.52 4.80 9.21 30.45 0.90 14.41 15.95 91.34
8016.500 0.53 4.80 9.10 28.47 0.91 14.40 15.76 85.41
8017.000 0.53 4.80 9.06 27.78 0.92 14.39 15.69 83.33
8017.500 0.53 4.79 9.05 27.64 0.92 14.38 15.68 82.93
8018.000 0.53 4.79 9.05 27.64 0.92 14.37 15.68 82.92
8018.500 0.53 4.78 9.05 27.64 0.92 14.35 15.68 82.93
8019.000 0.53 4.78 9.05 27.64 0.91 14.33 15.68 82.93
8019.500 0.53 4.77 9.05 27.64 0.91 14.31 15.68 82.92
8020.000 0.53 4.76 9.05 27.64 0.91 14.29 15.68 82.92
8020.500 0.53 4.76 9.05 27.64 0.91 14.28 15.67 82.92
8021.000 0.53 4.76 9.05 27.65 0.91 14.27 15.68 82.96
8021.500 0.53 4.75 9.05 27.65 0.91 14.26 15.68 82.96
8022.000 0.52 4.75 9.05 27.64 0.91 14.25 15.67 82.93
8022.500 0.52 4.74 9.05 27.62 0.91 14.22 15.67 82.87
8023.000 0.52 4.73 9.05 27.60 0.91 14.20 15.67 82.79
8023.500 0.52 4.73 9.05 27.59 0.91 14.18 15.67 82.76
8024.000 0.52 4.72 9.04 27.58 0.90 14.17 15.67 82.75
8024.500 0.52 4.72 9.05 27.60 0.90 14.17 15.67 82.79
8025.000 0.52 4.73 9.05 27.62 0.90 14.18 15.67 82.85
8025.500 0.52 4.73 9.05 27.64 0.91 14.19 15.67 82.92
8026.000 0.52 4.73 9.05 27.65 0.91 14.19 15.67 82.94
8026.500 0.52 4.73 9.05 27.65 0.91 14.20 15.67 82.94
8027.000 0.52 4.73 9.05 27.65 0.91 14.20 15.67 82.94
8027.500 0.52 4.73 9.05 27.66 0.91 14.20 15.67 82.97
8028.000 0.52 4.74 9.05 27.70 0.91 14.22 15.68 83.09
8028.500 0.52 4.75 9.06 27.85 0.91 14.24 15.69 83.56
8029.000 0.52 4.75 9.10 28.53 0.90 14.25 15.76 85.60
8029.500 0.52 4.75 9.20 30.45 0.89 14.26 15.94 91.36
8030.000 0.51 4.75 9.41 34.20 0.88 14.26 16.29 102.61
8030.500 0.49 4.76 9.72 40.23 0.85 14.28 16.84 120.69
8031.000 0.48 4.77 9.91 44.03 0.83 14.31 17.17 132.10
8031.500 0.48 4.78 9.87 43.23 0.84 14.34 17.10 129.69
8032.000 0.50 4.79 9.65 38.87 0.86 14.36 16.72 116.62
8032.500 0.51 4.79 9.35 33.14 0.89 14.38 16.20 99.42
8033.000 0.52 4.80 9.17 29.77 0.91 14.40 15.88 89.30
8033.500 0.53 4.81 9.10 28.48 0.91 14.42 15.76 85.43
8034.000 0.53 4.81 9.08 28.18 0.92 14.43 15.73 84.54
8034.500 0.53 4.81 9.11 28.61 0.92 14.44 15.77 85.83
8035.000 0.53 4.82 9.17 29.74 0.91 14.45 15.88 89.21
8035.500 0.52 4.82 9.30 32.11 0.90 14.46 16.10 96.32
8036.000 0.51 4.82 9.47 35.30 0.88 14.47 16.40 105.89
8036.500 0.50 4.82 9.64 38.64 0.87 14.47 16.70 115.92
8037.000 0.49 4.82 9.78 41.23 0.85 14.46 16.93 123.70
8037.500 0.49 4.82 9.81 41.91 0.85 14.46 16.99 125.72
8038.000 0.50 4.81 9.63 38.45 0.87 14.44 16.68 115.35
8038.500 0.51 4.81 9.41 34.15 0.89 14.44 16.29 102.46
8039.000 0.52 4.82 9.22 30.66 0.91 14.45 15.97 91.97
8039.500 0.53 4.83 9.11 28.66 0.92 14.48 15.78 85.99
8040.000 0.53 4.84 9.08 28.03 0.92 14.51 15.72 84.10
8040.500 0.53 4.84 9.07 27.94 0.92 14.52 15.71 83.83
8041.000 0.53 4.84 9.07 27.91 0.92 14.52 15.71 83.73
8041.500 0.53 4.84 9.07 27.91 0.92 14.51 15.71 83.72
8042.000 0.53 4.84 9.07 27.93 0.92 14.51 15.71 83.80
8042.500 0.53 4.84 9.08 28.02 0.92 14.52 15.72 84.06
8043.000 0.53 4.84 9.08 28.17 0.92 14.53 15.73 84.50
8043.500 0.53 4.85 9.09 28.27 0.92 14.54 15.74 84.81
8044.000 0.53 4.85 9.09 28.30 0.92 14.55 15.75 84.89
8044.500 0.53 4.85 9.09 28.24 0.92 14.55 15.74 84.71
8045.000 0.53 4.85 9.08 28.18 0.92 14.55 15.74 84.55
8045.500 0.53 4.85 9.10 28.50 0.92 14.55 15.77 85.49
8046.000 0.53 4.85 9.16 29.59 0.92 14.55 15.87 88.78
8046.500 0.52 4.85 9.27 31.63 0.91 14.55 16.06 94.88
8047.000 0.51 4.85 9.42 34.46 0.89 14.55 16.32 103.39
8047.500 0.51 4.85 9.55 36.89 0.88 14.55 16.54 110.68
8048.000 0.51 4.85 9.57 37.31 0.88 14.55 16.58 111.94
8048.500 0.51 4.85 9.52 36.33 0.88 14.55 16.49 108.99
8049.000 0.52 4.85 9.42 34.40 0.89 14.56 16.32 103.19
8049.500 0.52 4.85 9.29 32.03 0.90 14.56 16.10 96.09
8050.000 0.53 4.85 9.19 30.03 0.92 14.56 15.91 90.08
8050.500 0.53 4.85 9.12 28.88 0.92 14.56 15.80 86.63
8051.000 0.53 4.85 9.09 28.32 0.92 14.55 15.75 84.95
8051.500 0.53 4.85 9.08 28.13 0.92 14.55 15.73 84.39
8052.000 0.53 4.85 9.08 28.10 0.92 14.54 15.73 84.31
8052.500 0.53 4.85 9.08 28.11 0.92 14.54 15.73 84.33
8053.000 0.53 4.85 9.08 28.12 0.92 14.54 15.73 84.36
8053.500 0.53 4.84 9.08 28.13 0.92 14.53 15.73 84.38
8054.000 0.53 4.84 9.08 28.13 0.92 14.52 15.73 84.40
8054.500 0.53 4.84 9.08 28.15 0.92 14.52 15.73 84.44
8055.000 0.53 4.84 9.09 28.25 0.92 14.51 15.74 84.74
8055.500 0.53 4.83 9.11 28.73 0.92 14.50 15.79 86.20
8056.000 0.53 4.83 9.19 30.12 0.91 14.49 15.92 90.37
8056.500 0.52 4.83 9.33 32.73 0.90 14.48 16.16 98.20
8057.000 0.51 4.82 9.54 36.71 0.88 14.47 16.53 110.12
8057.500 0.50 4.82 9.67 39.19 0.86 14.46 16.75 117.58
8058.000 0.50 4.82 9.64 38.54 0.87 14.45 16.69 115.63
8058.500 0.51 4.81 9.49 35.80 0.88 14.44 16.44 107.41
8059.000 0.52 4.81 9.31 32.37 0.89 14.43 16.13 97.10
8059.500 0.52 4.81 9.19 30.22 0.91 14.42 15.92 90.65
8060.000 0.52 4.80 9.18 29.92 0.91 14.41 15.90 89.76
8060.500 0.52 4.80 9.21 30.60 0.90 14.41 15.96 91.80
8061.000 0.52 4.80 9.28 31.77 0.90 14.40 16.07 95.31
8061.500 0.51 4.80 9.38 33.72 0.89 14.39 16.25 101.16
8062.000 0.49 4.79 9.70 39.82 0.86 14.38 16.80 119.46
8062.500 0.41 4.79 11.60 80.20 0.72 14.36 20.09 240.59
8063.000 0.30 4.78 15.96 200.37 0.52 14.35 27.64 601.12
8063.500 0.22 4.78 21.63 413.39 0.38 14.34 37.46 1240.17
8064.000 0.17 4.78 27.41 697.08 0.30 14.33 47.48 2091.24
8064.500 0.16 4.77 30.37 868.05 0.27 14.32 52.60 2604.16
8065.000 0.17 4.77 28.39 751.84 0.29 14.31 49.18 2255.53
8065.500 0.20 4.77 23.72 508.17 0.35 14.30 41.08 1524.52
8066.000 0.27 4.76 17.54 253.32 0.47 14.29 30.38 759.95
8066.500 0.39 4.76 12.17 93.95 0.68 14.29 21.09 281.85
8067.000 0.47 4.76 10.15 48.78 0.81 14.28 17.58 146.34
8067.500 0.50 4.76 9.50 35.96 0.87 14.27 16.45 107.88
8068.000 0.51 4.75 9.40 34.15 0.88 14.26 16.28 102.44
8068.500 0.50 4.75 9.41 34.29 0.87 14.25 16.30 102.86
8069.000 0.51 4.75 9.34 33.03 0.88 14.24 16.18 99.09
8069.500 0.51 4.74 9.23 30.92 0.89 14.23 15.98 92.75
8070.000 0.52 4.74 9.15 29.51 0.90 14.22 15.85 88.52
8070.500 0.52 4.74 9.11 28.74 0.90 14.21 15.78 86.22
8071.000 0.52 4.73 9.09 28.47 0.90 14.19 15.75 85.40
8071.500 0.52 4.72 9.09 28.40 0.90 14.17 15.74 85.21
8072.000 0.52 4.72 9.09 28.39 0.90 14.16 15.74 85.17
8072.500 0.52 4.72 9.09 28.40 0.90 14.15 15.74 85.20
8073.000 0.52 4.72 9.09 28.42 0.90 14.15 15.75 85.26
8073.500 0.52 4.72 9.09 28.46 0.90 14.16 15.75 85.39
8074.000 0.52 4.72 9.10 28.54 0.90 14.16 15.76 85.63
8074.500 0.52 4.72 9.12 28.94 0.90 14.17 15.79 86.81
8075.000 0.51 4.72 9.18 30.05 0.89 14.16 15.90 90.15
8075.500 0.51 4.72 9.28 31.96 0.88 14.16 16.08 95.87
8076.000 0.50 4.72 9.41 34.33 0.87 14.16 16.30 103.00
8076.500 0.50 4.72 9.49 35.80 0.86 14.15 16.43 107.39
8077.000 0.50 4.71 9.42 34.61 0.87 14.14 16.32 103.82
8077.500 0.51 4.71 9.31 32.43 0.88 14.12 16.12 97.30
8078.000 0.51 4.70 9.19 30.30 0.89 14.11 15.92 90.91
8078.500 0.52 4.71 9.12 29.00 0.89 14.12 15.80 87.01
8079.000 0.52 4.71 9.10 28.63 0.90 14.13 15.76 85.90
8079.500 0.52 4.71 9.10 28.55 0.90 14.14 15.76 85.65
8080.000 0.52 4.71 9.10 28.54 0.90 14.14 15.76 85.62
8080.500 0.52 4.71 9.10 28.54 0.90 14.14 15.76 85.63
8081.000 0.52 4.71 9.10 28.55 0.90 14.14 15.76 85.64
8081.500 0.52 4.71 9.10 28.55 0.90 14.14 15.76 85.65
8082.000 0.52 4.71 9.10 28.56 0.90 14.14 15.76 85.67
8082.500 0.52 4.72 9.10 28.57 0.90 14.15 15.76 85.70
8083.000 0.52 4.72 9.10 28.57 0.90 14.15 15.76 85.72
8083.500 0.52 4.72 9.10 28.58 0.90 14.15 15.76 85.74
8084.000 0.52 4.72 9.10 28.59 0.90 14.15 15.76 85.76
8084.500 0.52 4.72 9.10 28.62 0.90 14.15 15.76 85.85
8085.000 0.52 4.72 9.11 28.81 0.90 14.15 15.78 86.44
8085.500 0.51 4.72 9.16 29.69 0.89 14.15 15.87 89.06
8086.000 0.51 4.71 9.29 32.04 0.88 14.14 16.09 96.13
8086.500 0.48 4.71 9.73 40.54 0.84 14.12 16.86 121.62
8087.000 0.45 4.70 10.40 53.93 0.78 14.11 18.01 161.78
8087.500 0.43 4.70 10.96 65.98 0.74 14.10 18.99 197.93
8088.000 0.42 4.70 11.18 70.88 0.73 14.11 19.37 212.64
8088.500 0.44 4.71 10.79 62.19 0.76 14.12 18.69 186.57
8089.000 0.47 4.71 10.08 47.35 0.81 14.13 17.46 142.05
8089.500 0.49 4.71 9.54 36.87 0.85 14.13 16.53 110.60
8090.000 0.51 4.71 9.23 31.06 0.88 14.13 15.99 93.19
8090.500 0.52 4.71 9.13 29.07 0.89 14.13 15.81 87.20
8091.000 0.52 4.71 9.11 28.72 0.90 14.13 15.77 86.16
8091.500 0.52 4.71 9.10 28.67 0.90 14.13 15.77 86.01
8092.000 0.52 4.71 9.10 28.66 0.90 14.12 15.77 85.99
8092.500 0.52 4.71 9.10 28.66 0.90 14.12 15.77 85.99
8093.000 0.52 4.70 9.10 28.67 0.90 14.11 15.77 86.01
8093.500 0.52 4.70 9.10 28.68 0.90 14.11 15.77 86.03
8094.000 0.52 4.70 9.10 28.69 0.89 14.11 15.77 86.07
8094.500 0.52 4.70 9.11 28.70 0.89 14.11 15.77 86.11
8095.000 0.52 4.70 9.11 28.71 0.89 14.11 15.77 86.14
8095.500 0.52 4.71 9.11 28.72 0.89 14.12 15.77 86.16
8096.000 0.52 4.71 9.11 28.73 0.90 14.12 15.77 86.18
8096.500 0.52 4.71 9.11 28.74 0.90 14.12 15.77 86.21
8097.000 0.52 4.71 9.11 28.75 0.90 14.13 15.78 86.24
8097.500 0.52 4.71 9.11 28.76 0.90 14.14 15.78 86.28
8098.000 0.52 4.71 9.11 28.77 0.90 14.14 15.78 86.32
8098.500 0.52 4.72 9.11 28.78 0.90 14.15 15.78 86.34
8099.000 0.52 4.72 9.11 28.78 0.90 14.15 15.78 86.35
8099.500 0.52 4.71 9.11 28.78 0.90 14.14 15.78 86.34
8100.000 0.52 4.71 9.11 28.78 0.90 14.14 15.78 86.34
8100.500 0.52 4.71 9.11 28.78 0.90 14.13 15.78 86.33
8101.000 0.52 4.71 9.11 28.79 0.90 14.12 15.78 86.36
8101.500 0.52 4.71 9.11 28.81 0.90 14.12 15.78 86.42
8102.000 0.52 4.71 9.11 28.83 0.89 14.12 15.78 86.48
8102.500 0.52 4.71 9.11 28.84 0.89 14.12 15.78 86.51
8103.000 0.52 4.70 9.11 28.83 0.89 14.10 15.78 86.48
8103.500 0.52 4.69 9.11 28.82 0.89 14.08 15.78 86.47
8104.000 0.51 4.69 9.11 28.84 0.89 14.08 15.78 86.53
8104.500 0.51 4.69 9.11 28.88 0.89 14.08 15.79 86.64
8105.000 0.52 4.70 9.12 28.92 0.89 14.09 15.79 86.75
8105.500 0.51 4.70 9.12 28.94 0.89 14.09 15.79 86.81
8106.000 0.51 4.69 9.12 28.95 0.89 14.08 15.79 86.84
8106.500 0.51 4.69 9.12 28.96 0.89 14.07 15.79 86.87
8107.000 0.51 4.69 9.12 28.96 0.89 14.06 15.79 86.88
8107.500 0.51 4.68 9.12 28.96 0.89 14.04 15.79 86.87
8108.000 0.51 4.67 9.12 28.94 0.89 14.02 15.79 86.83
8108.500 0.51 4.66 9.12 28.92 0.89 13.99 15.79 86.76
8109.000 0.51 4.65 9.11 28.90 0.88 13.96 15.79 86.71
8109.500 0.51 4.65 9.11 28.89 0.88 13.94 15.78 86.68
8110.000 0.51 4.64 9.11 28.90 0.88 13.93 15.78 86.69
8110.500 0.51 4.64 9.11 28.91 0.88 13.92 15.78 86.73
8111.000 0.51 4.64 9.12 28.95 0.88 13.92 15.79 86.84
8111.500 0.51 4.64 9.12 29.03 0.88 13.93 15.80 87.08
8112.000 0.51 4.65 9.13 29.19 0.88 13.94 15.81 87.56
8112.500 0.51 4.65 9.14 29.46 0.88 13.95 15.84 88.38
8113.000 0.51 4.65 9.17 29.87 0.88 13.96 15.88 89.62
8113.500 0.51 4.65 9.18 30.13 0.88 13.95 15.90 90.40
8114.000 0.51 4.64 9.18 30.10 0.88 13.93 15.90 90.30
8114.500 0.51 4.63 9.16 29.79 0.88 13.90 15.87 89.37
8115.000 0.51 4.62 9.14 29.34 0.88 13.85 15.82 88.01
8115.500 0.50 4.59 9.12 29.00 0.87 13.77 15.79 87.01
8116.000 0.50 4.58 9.11 28.85 0.87 13.73 15.77 86.54
8116.500 0.50 4.58 9.11 28.83 0.87 13.73 15.77 86.49
8117.000 0.50 4.59 9.11 28.92 0.87 13.78 15.78 86.75
8117.500 0.51 4.62 9.12 29.05 0.88 13.85 15.80 87.15
8118.000 0.51 4.63 9.12 29.13 0.88 13.89 15.80 87.39
8118.500 0.51 4.64 9.13 29.18 0.88 13.91 15.81 87.53
8119.000 0.51 4.64 9.13 29.19 0.88 13.91 15.81 87.58
8119.500 0.51 4.63 9.13 29.19 0.88 13.90 15.81 87.56
8120.000 0.51 4.62 9.13 29.16 0.88 13.87 15.81 87.48
8120.500 0.51 4.62 9.12 29.14 0.88 13.85 15.80 87.42
8121.000 0.51 4.62 9.12 29.14 0.88 13.85 15.80 87.42
8121.500 0.51 4.62 9.13 29.16 0.88 13.85 15.81 87.48
8122.000 0.51 4.62 9.13 29.19 0.88 13.86 15.81 87.57
8122.500 0.51 4.62 9.13 29.20 0.88 13.85 15.81 87.60
8123.000 0.51 4.61 9.13 29.19 0.87 13.83 15.81 87.56
8123.500 0.50 4.60 9.13 29.25 0.87 13.79 15.81 87.74
8124.000 0.50 4.59 9.14 29.51 0.87 13.76 15.84 88.52
8124.500 0.50 4.58 9.17 30.07 0.86 13.73 15.89 90.22
8125.000 0.50 4.58 9.23 31.04 0.86 13.73 15.98 93.11
8125.500 0.49 4.58 9.26 31.69 0.86 13.74 16.04 95.07
8126.000 0.50 4.59 9.26 31.62 0.86 13.77 16.04 94.86
8126.500 0.50 4.60 9.22 30.97 0.86 13.79 15.98 92.92
8127.000 0.50 4.60 9.17 30.08 0.87 13.79 15.89 90.25
8127.500 0.50 4.59 9.15 29.55 0.87 13.78 15.84 88.64
8128.000 0.50 4.59 9.14 29.36 0.87 13.78 15.82 88.07
8128.500 0.50 4.60 9.13 29.31 0.87 13.79 15.82 87.94
8129.000 0.50 4.60 9.13 29.33 0.87 13.80 15.82 87.98
8129.500 0.50 4.60 9.14 29.35 0.87 13.80 15.82 88.05
8130.000 0.50 4.60 9.14 29.37 0.87 13.79 15.82 88.11
8130.500 0.50 4.59 9.14 29.37 0.87 13.77 15.82 88.12
8131.000 0.50 4.58 9.13 29.34 0.87 13.73 15.82 88.02
8131.500 0.50 4.56 9.13 29.26 0.86 13.67 15.81 87.78
8132.000 0.50 4.53 9.12 29.14 0.86 13.58 15.80 87.42
8132.500 0.49 4.50 9.11 29.07 0.86 13.51 15.79 87.20
8133.000 0.49 4.50 9.12 29.10 0.86 13.50 15.79 87.30
8133.500 0.49 4.51 9.12 29.18 0.86 13.52 15.80 87.55
8134.000 0.49 4.51 9.13 29.26 0.86 13.54 15.81 87.78
8134.500 0.49 4.51 9.12 29.25 0.86 13.52 15.80 87.75
8135.000 0.49 4.48 9.12 29.12 0.85 13.44 15.79 87.37
8135.500 0.49 4.46 9.11 29.04 0.85 13.37 15.78 87.11
8136.000 0.49 4.45 9.11 29.07 0.85 13.35 15.78 87.20
8136.500 0.49 4.46 9.12 29.25 0.85 13.39 15.80 87.75
8137.000 0.49 4.49 9.14 29.56 0.85 13.46 15.83 88.67
8137.500 0.49 4.51 9.15 29.76 0.85 13.52 15.85 89.28
8138.000 0.49 4.52 9.16 29.80 0.85 13.55 15.86 89.40
8138.500 0.49 4.52 9.16 29.81 0.86 13.57 15.86 89.43
8139.000 0.49 4.53 9.17 30.09 0.85 13.58 15.89 90.27
8139.500 0.49 4.53 9.25 31.47 0.85 13.59 16.02 94.40
8140.000 0.48 4.53 9.50 36.27 0.83 13.59 16.46 108.81
8140.500 0.46 4.53 9.90 44.02 0.79 13.58 17.15 132.05
8141.000 0.44 4.52 10.28 51.71 0.76 13.56 17.81 155.14
8141.500 0.43 4.50 10.47 55.70 0.74 13.51 18.14 167.10
8142.000 0.44 4.49 10.21 50.34 0.76 13.46 17.69 151.03
8142.500 0.46 4.48 9.78 41.66 0.79 13.43 16.94 124.99
8143.000 0.47 4.47 9.43 34.87 0.82 13.41 16.33 104.62
8143.500 0.48 4.47 9.22 30.98 0.84 13.40 15.96 92.94
8144.000 0.49 4.47 9.14 29.66 0.85 13.40 15.84 88.99
8144.500 0.49 4.46 9.13 29.47 0.85 13.39 15.82 88.42
8145.000 0.49 4.46 9.13 29.41 0.85 13.37 15.81 88.22
8145.500 0.49 4.44 9.13 29.36 0.84 13.32 15.81 88.09
8146.000 0.48 4.42 9.13 29.38 0.84 13.27 15.81 88.13
8146.500 0.48 4.41 9.14 29.55 0.84 13.24 15.82 88.65
8147.000 0.48 4.41 9.17 30.24 0.83 13.22 15.89 90.72
8147.500 0.48 4.39 9.23 31.30 0.82 13.18 15.99 93.90
8148.000 0.47 4.38 9.28 32.19 0.82 13.13 16.07 96.56
8148.500 0.47 4.36 9.29 32.47 0.81 13.09 16.09 97.42
8149.000 0.47 4.36 9.25 31.77 0.82 13.08 16.03 95.32
8149.500 0.47 4.35 9.19 30.53 0.82 13.05 15.91 91.59
8150.000 0.47 4.32 9.13 29.59 0.82 12.97 15.82 88.77
8150.500 0.47 4.29 9.10 28.97 0.82 12.86 15.76 86.90
8151.000 0.47 4.24 9.08 28.65 0.81 12.73 15.72 85.96
8151.500 0.46 4.20 9.07 28.64 0.80 12.61 15.72 85.93
8152.000 0.46 4.22 9.12 29.48 0.80 12.65 15.80 88.43
8152.500 0.46 4.26 9.21 31.01 0.80 12.79 15.95 93.02
8153.000 0.46 4.31 9.29 32.57 0.80 12.92 16.10 97.70
8153.500 0.46 4.32 9.34 33.45 0.80 12.95 16.18 100.36
8154.000 0.46 4.27 9.30 32.70 0.80 12.81 16.11 98.10
8154.500 0.46 4.20 9.20 30.96 0.79 12.60 15.94 92.88
8155.000 0.46 4.15 9.12 29.52 0.79 12.46 15.80 88.57
8155.500 0.46 4.13 9.07 28.64 0.79 12.40 15.71 85.92
8156.000 0.46 4.15 9.06 28.37 0.79 12.44 15.69 85.12
8156.500 0.46 4.20 9.07 28.59 0.80 12.60 15.71 85.77
8157.000 0.47 4.27 9.10 28.97 0.81 12.81 15.76 86.91
8157.500 0.47 4.33 9.12 29.30 0.82 12.98 15.79 87.90
8158.000 0.48 4.35 9.13 29.49 0.83 13.06 15.81 88.47
8158.500 0.48 4.35 9.13 29.49 0.82 13.04 15.81 88.46
8159.000 0.47 4.28 9.11 29.19 0.81 12.84 15.78 87.56
8159.500 0.46 4.18 9.07 28.67 0.80 12.53 15.72 86.01
8160.000 0.45 4.09 9.05 28.26 0.78 12.28 15.67 84.79
8160.500 0.45 4.07 9.04 28.18 0.78 12.21 15.66 84.54
8161.000 0.46 4.14 9.07 28.55 0.79 12.41 15.70 85.66
8161.500 0.47 4.24 9.10 29.14 0.81 12.73 15.77 87.41
8162.000 0.47 4.30 9.12 29.45 0.82 12.90 15.80 88.36
8162.500 0.47 4.31 9.13 29.49 0.82 12.92 15.81 88.48
8163.000 0.47 4.27 9.11 29.29 0.81 12.80 15.79 87.88
8163.500 0.46 4.20 9.09 28.94 0.80 12.60 15.75 86.82
8164.000 0.46 4.15 9.07 28.66 0.79 12.44 15.71 85.99
8164.500 0.46 4.13 9.07 28.59 0.79 12.38 15.71 85.77
8165.000 0.46 4.13 9.07 28.62 0.79 12.38 15.71 85.86
8165.500 0.45 4.13 9.07 28.63 0.79 12.38 15.71 85.89
8166.000 0.45 4.09 9.06 28.47 0.78 12.28 15.69 85.42
8166.500 0.45 4.08 9.05 28.37 0.78 12.23 15.68 85.11
8167.000 0.45 4.11 9.07 28.59 0.79 12.34 15.70 85.76
8167.500 0.46 4.19 9.09 29.01 0.80 12.58 15.75 87.02
8168.000 0.47 4.28 9.12 29.48 0.81 12.84 15.80 88.43
8168.500 0.47 4.34 9.14 29.77 0.82 13.01 15.84 89.31
8169.000 0.47 4.34 9.14 29.78 0.82 13.02 15.84 89.35
8169.500 0.47 4.29 9.13 29.51 0.81 12.86 15.81 88.52
8170.000 0.46 4.17 9.08 28.86 0.79 12.50 15.73 86.58
8170.500 0.44 3.98 9.02 27.84 0.76 11.94 15.62 83.51
