# Wavelength_[A] S/N_Aperture S_Aperture_[e] N_Aperture_[e] SKY_Aperture_[e] S/N_Aperture_Coadd S_Aperture_Coadd_[e] N_Aperture_Coadd_[e] SKY_Aperture_Coadd_[e]
7640.500 0.19 2.23 11.90 12.89 0.33 6.70 20.61 38.68
7641.000 0.14 1.63 11.74 9.75 0.24 4.88 20.34 29.26
7641.500 0.10 1.13 11.62 7.46 0.17 3.39 20.13 22.37
7642.000 0.08 0.91 11.57 6.41 0.14 2.74 20.04 19.22
7642.500 0.09 1.04 11.61 7.30 0.16 3.12 20.11 21.89
7643.000 0.12 1.44 11.79 11.09 0.21 4.32 20.42 33.27
7643.500 0.16 1.89 11.96 14.76 0.27 5.68 20.72 44.29
7644.000 0.19 2.26 12.03 16.04 0.33 6.77 20.84 48.13
7644.500 0.18 2.18 11.97 14.69 0.32 6.55 20.74 44.07
7645.000 0.12 1.44 11.83 12.04 0.21 4.31 20.49 36.12
7645.500 0.02 0.28 11.67 9.44 0.04 0.84 20.22 28.32
7646.000 0.01 0.06 11.56 7.13 0.01 0.18 20.03 21.38
7646.500 0.00 0.04 11.50 5.81 0.01 0.12 19.93 17.44
7647.000 0.01 0.09 11.51 5.78 0.01 0.28 19.93 17.34
7647.500 0.03 0.31 11.56 6.82 0.05 0.92 20.02 20.46
7648.000 0.07 0.78 11.69 9.45 0.11 2.33 20.25 28.34
7648.500 0.13 1.57 11.84 12.01 0.23 4.70 20.50 36.02
7649.000 0.20 2.37 11.94 13.78 0.34 7.11 20.69 41.35
7649.500 0.22 2.68 11.98 14.25 0.39 8.03 20.74 42.76
7650.000 0.21 2.53 11.92 12.95 0.37 7.58 20.64 38.86
7650.500 0.17 2.05 11.80 10.68 0.30 6.16 20.44 32.03
7651.000 0.14 1.66 11.70 8.81 0.25 4.99 20.27 26.42
7651.500 0.13 1.52 11.66 7.96 0.23 4.57 20.20 23.88
7652.000 0.14 1.69 11.69 8.41 0.25 5.06 20.24 25.22
7652.500 0.18 2.08 11.76 9.70 0.31 6.23 20.37 29.09
7653.000 0.21 2.44 11.83 10.91 0.36 7.31 20.48 32.73
7653.500 0.23 2.70 11.87 11.77 0.39 8.11 20.57 35.31
7654.000 0.24 2.85 11.90 12.22 0.41 8.55 20.61 36.67
7654.500 0.24 2.86 11.90 12.28 0.42 8.59 20.61 36.85
7655.000 0.23 2.72 11.88 11.89 0.40 8.16 20.58 35.68
7655.500 0.20 2.34 11.82 10.80 0.34 7.01 20.47 32.39
7656.000 0.17 1.98 11.75 9.59 0.29 5.94 20.35 28.76
7656.500 0.16 1.82 11.71 8.90 0.27 5.45 20.29 26.69
7657.000 0.17 1.97 11.74 9.32 0.29 5.91 20.33 27.96
7657.500 0.20 2.32 11.80 10.44 0.34 6.95 20.44 31.32
7658.000 0.22 2.61 11.85 11.40 0.38 7.84 20.53 34.20
7658.500 0.24 2.83 11.89 12.09 0.41 8.49 20.60 36.26
7659.000 0.25 2.95 11.91 12.47 0.43 8.84 20.63 37.41
7659.500 0.25 2.97 11.92 12.56 0.43 8.90 20.64 37.67
7660.000 0.23 2.79 11.89 12.18 0.41 8.38 20.60 36.53
7660.500 0.20 2.32 11.83 11.02 0.34 6.95 20.48 33.07
7661.000 0.15 1.81 11.74 9.56 0.27 5.42 20.34 28.67
7661.500 0.12 1.42 11.67 8.29 0.21 4.26 20.21 24.88
7662.000 0.10 1.22 11.65 7.89 0.18 3.65 20.17 23.67
7662.500 0.10 1.17 11.65 8.12 0.17 3.50 20.18 24.36
7663.000 0.12 1.46 11.72 9.34 0.22 4.39 20.30 28.01
7663.500 0.17 2.04 11.81 10.90 0.30 6.11 20.45 32.69
7664.000 0.23 2.71 11.89 12.20 0.40 8.14 20.60 36.60
7664.500 0.25 2.98 11.92 12.65 0.43 8.95 20.65 37.95
7665.000 0.25 3.01 11.92 12.66 0.44 9.02 20.65 37.99
7665.500 0.24 2.87 11.91 12.37 0.42 8.61 20.62 37.11
7666.000 0.21 2.50 11.86 11.56 0.37 7.50 20.53 34.67
7666.500 0.17 2.00 11.78 10.24 0.29 5.99 20.40 30.72
7667.000 0.14 1.65 11.71 9.08 0.24 4.94 20.29 27.24
7667.500 0.16 1.87 11.75 9.73 0.28 5.61 20.35 29.18
7668.000 0.19 2.29 11.82 10.84 0.33 6.86 20.47 32.51
7668.500 0.23 2.71 11.88 11.85 0.40 8.13 20.57 35.54
7669.000 0.25 2.94 11.91 12.42 0.43 8.81 20.63 37.25
7669.500 0.25 3.02 11.92 12.67 0.44 9.06 20.65 38.02
7670.000 0.26 3.05 11.93 12.79 0.44 9.16 20.66 38.36
7670.500 0.26 3.05 11.93 12.81 0.44 9.14 20.67 38.43
7671.000 0.24 2.90 11.92 12.64 0.42 8.71 20.64 37.91
7671.500 0.21 2.50 11.88 12.06 0.37 7.51 20.57 36.18
7672.000 0.14 1.62 11.77 10.36 0.24 4.86 20.38 31.07
7672.500 0.10 1.12 11.68 8.87 0.17 3.35 20.24 26.62
7673.000 0.10 1.15 11.69 8.90 0.17 3.45 20.24 26.71
7673.500 0.14 1.65 11.76 10.21 0.24 4.95 20.37 30.64
7674.000 0.21 2.49 11.86 11.77 0.36 7.47 20.55 35.32
7674.500 0.24 2.86 11.91 12.42 0.42 8.58 20.62 37.26
7675.000 0.25 3.02 11.93 12.75 0.44 9.05 20.66 38.24
7675.500 0.26 3.07 11.94 12.90 0.45 9.21 20.67 38.70
7676.000 0.26 3.09 11.94 12.97 0.45 9.27 20.68 38.91
7676.500 0.26 3.10 11.94 13.00 0.45 9.29 20.68 38.99
7677.000 0.26 3.09 11.94 13.00 0.45 9.28 20.68 38.99
7677.500 0.26 3.08 11.94 12.97 0.45 9.24 20.68 38.90
7678.000 0.25 3.04 11.93 12.85 0.44 9.11 20.67 38.56
7678.500 0.25 2.92 11.92 12.59 0.43 8.77 20.64 37.76
7679.000 0.23 2.71 11.88 12.04 0.39 8.12 20.59 36.13
7679.500 0.21 2.55 11.86 11.64 0.37 7.65 20.54 34.93
7680.000 0.22 2.63 11.87 11.87 0.38 7.88 20.57 35.61
7680.500 0.24 2.82 11.91 12.41 0.41 8.47 20.62 37.23
7681.000 0.25 3.03 11.94 12.96 0.44 9.08 20.67 38.87
7681.500 0.26 3.10 11.95 13.27 0.45 9.30 20.70 39.82
7682.000 0.26 3.11 12.01 14.57 0.45 9.34 20.80 43.72
7682.500 0.26 3.12 12.16 18.22 0.44 9.35 21.06 54.66
7683.000 0.25 3.12 12.34 22.67 0.44 9.35 21.37 68.00
7683.500 0.25 3.11 12.45 25.46 0.43 9.32 21.57 76.38
7684.000 0.25 3.08 12.29 21.50 0.43 9.24 21.29 64.50
7684.500 0.24 2.95 12.08 16.50 0.42 8.85 20.93 49.51
7685.000 0.22 2.63 11.92 13.06 0.38 7.88 20.65 39.18
7685.500 0.19 2.27 11.83 11.22 0.33 6.81 20.49 33.66
7686.000 0.17 2.05 11.80 10.68 0.30 6.16 20.44 32.05
7686.500 0.20 2.34 11.90 12.88 0.34 7.02 20.62 38.64
7687.000 0.23 2.73 12.13 17.99 0.39 8.20 21.02 53.97
7687.500 0.24 3.00 12.34 22.70 0.42 8.99 21.37 68.11
7688.000 0.25 3.09 12.40 24.27 0.43 9.28 21.48 72.82
7688.500 0.25 3.11 12.25 20.57 0.44 9.32 21.23 61.70
7689.000 0.26 3.11 12.07 16.02 0.45 9.32 20.90 48.06
7689.500 0.26 3.11 11.99 14.09 0.45 9.32 20.76 42.26
7690.000 0.26 3.10 11.96 13.43 0.45 9.30 20.71 40.30
7690.500 0.26 3.09 11.96 13.35 0.45 9.28 20.71 40.06
7691.000 0.26 3.07 11.96 13.38 0.44 9.21 20.71 40.13
7691.500 0.25 3.01 11.96 13.47 0.44 9.04 20.71 40.41
7692.000 0.25 2.97 11.96 13.56 0.43 8.90 20.71 40.67
7692.500 0.25 2.97 11.96 13.60 0.43 8.90 20.72 40.79
7693.000 0.25 3.01 11.96 13.61 0.44 9.03 20.72 40.83
7693.500 0.26 3.06 11.97 13.68 0.44 9.19 20.73 41.05
7694.000 0.26 3.08 11.97 13.79 0.45 9.24 20.74 41.36
7694.500 0.26 3.08 11.97 13.74 0.45 9.24 20.74 41.21
7695.000 0.26 3.08 11.97 13.62 0.45 9.24 20.73 40.87
7695.500 0.26 3.08 11.96 13.55 0.45 9.24 20.72 40.66
7696.000 0.26 3.08 11.97 13.70 0.45 9.23 20.73 41.09
7696.500 0.25 3.04 12.03 15.28 0.44 9.12 20.84 45.83
7697.000 0.24 2.95 12.22 19.83 0.42 8.84 21.16 59.49
7697.500 0.23 2.83 12.43 25.27 0.39 8.50 21.54 75.82
7698.000 0.22 2.77 12.56 28.56 0.38 8.30 21.76 85.68
7698.500 0.23 2.85 12.38 23.88 0.40 8.56 21.44 71.63
7699.000 0.24 2.96 12.21 19.55 0.42 8.88 21.14 58.65
7699.500 0.24 3.02 12.37 23.61 0.42 9.07 21.43 70.83
7700.000 0.23 3.05 13.01 39.74 0.41 9.14 22.54 119.21
7700.500 0.22 3.05 14.01 66.83 0.38 9.16 24.27 200.50
7701.000 0.21 3.06 14.69 86.22 0.36 9.18 25.44 258.67
7701.500 0.22 3.07 14.11 69.66 0.38 9.20 24.45 208.99
7702.000 0.23 3.07 13.19 44.27 0.40 9.22 22.84 132.82
7702.500 0.25 3.08 12.36 23.24 0.43 9.23 21.41 69.71
7703.000 0.26 3.08 12.03 15.15 0.44 9.23 20.84 45.46
7703.500 0.26 3.06 12.00 14.34 0.44 9.19 20.78 43.03
7704.000 0.25 3.01 12.03 15.11 0.43 9.04 20.83 45.33
7704.500 0.25 2.96 12.07 16.15 0.43 8.89 20.90 48.45
7705.000 0.24 2.95 12.08 16.58 0.42 8.84 20.93 49.73
7705.500 0.25 3.00 12.05 15.71 0.43 8.99 20.87 47.12
7706.000 0.25 3.06 12.01 14.61 0.44 9.17 20.80 43.82
7706.500 0.26 3.09 11.99 14.06 0.45 9.26 20.76 42.18
7707.000 0.26 3.10 11.98 13.82 0.45 9.31 20.74 41.47
7707.500 0.26 3.11 11.97 13.75 0.45 9.33 20.74 41.24
7708.000 0.26 3.11 11.97 13.74 0.45 9.34 20.74 41.21
7708.500 0.26 3.12 11.97 13.75 0.45 9.36 20.74 41.25
7709.000 0.26 3.13 11.97 13.76 0.45 9.38 20.74 41.29
7709.500 0.26 3.13 11.98 13.77 0.45 9.39 20.74 41.32
7710.000 0.26 3.14 11.98 13.79 0.45 9.41 20.74 41.36
7710.500 0.26 3.14 11.98 13.80 0.45 9.43 20.74 41.40
7711.000 0.26 3.15 11.98 13.88 0.46 9.44 20.75 41.63
7711.500 0.26 3.15 12.01 14.52 0.45 9.44 20.80 43.55
7712.000 0.26 3.14 12.15 17.95 0.45 9.42 21.04 53.84
7712.500 0.25 3.12 12.69 31.34 0.43 9.37 21.98 94.03
7713.000 0.22 3.11 14.32 75.38 0.38 9.34 24.80 226.13
7713.500 0.17 3.13 18.54 213.97 0.29 9.40 32.11 641.91
7714.000 0.15 3.16 21.72 342.07 0.25 9.48 37.62 1026.21
7714.500 0.14 3.18 22.23 364.63 0.25 9.55 38.51 1093.90
7715.000 0.17 3.19 19.21 239.38 0.29 9.58 33.28 718.15
7715.500 0.22 3.20 14.83 90.38 0.37 9.60 25.69 271.13
7716.000 0.25 3.20 12.85 35.47 0.43 9.61 22.26 106.42
7716.500 0.27 3.21 12.11 16.88 0.46 9.63 20.97 50.63
7717.000 0.27 3.21 11.99 14.12 0.46 9.64 20.77 42.37
7717.500 0.27 3.22 11.99 13.96 0.46 9.65 20.76 41.87
7718.000 0.27 3.22 11.99 13.95 0.47 9.66 20.76 41.86
7718.500 0.27 3.22 11.99 13.94 0.47 9.65 20.76 41.82
7719.000 0.27 3.22 11.99 13.93 0.46 9.65 20.76 41.79
7719.500 0.27 3.22 11.99 13.94 0.46 9.65 20.76 41.81
7720.000 0.27 3.22 11.99 13.98 0.47 9.67 20.76 41.93
7720.500 0.27 3.23 11.99 14.11 0.47 9.69 20.77 42.33
7721.000 0.27 3.23 12.03 14.94 0.46 9.68 20.83 44.82
7721.500 0.27 3.22 12.12 17.30 0.46 9.66 21.00 51.89
7722.000 0.26 3.21 12.26 20.62 0.45 9.63 21.24 61.86
7722.500 0.26 3.20 12.37 23.36 0.45 9.60 21.43 70.08
7723.000 0.26 3.20 12.26 20.53 0.45 9.60 21.23 61.60
7723.500 0.26 3.20 12.12 17.20 0.46 9.60 20.99 51.60
7724.000 0.27 3.20 12.03 14.97 0.46 9.60 20.83 44.90
7724.500 0.27 3.20 12.00 14.21 0.46 9.59 20.78 42.62
7725.000 0.27 3.19 11.99 14.12 0.46 9.58 20.77 42.37
7725.500 0.27 3.19 12.00 14.36 0.46 9.58 20.79 43.07
7726.000 0.26 3.19 12.18 18.57 0.45 9.58 21.09 55.72
7726.500 0.24 3.19 13.34 48.32 0.41 9.57 23.11 144.96
7727.000 0.20 3.19 16.29 135.68 0.34 9.57 28.22 407.04
7727.500 0.15 3.19 21.69 340.91 0.25 9.57 37.57 1022.73
7728.000 0.13 3.19 25.29 509.93 0.22 9.58 43.80 1529.80
7728.500 0.13 3.19 24.08 450.21 0.23 9.58 41.71 1350.63
7729.000 0.16 3.19 19.93 267.49 0.28 9.58 34.52 802.46
7729.500 0.22 3.19 14.68 85.81 0.38 9.58 25.43 257.42
7730.000 0.25 3.19 12.57 28.36 0.44 9.57 21.77 85.08
7730.500 0.26 3.19 12.20 19.27 0.45 9.57 21.14 57.81
7731.000 0.26 3.19 12.19 18.86 0.45 9.56 21.11 56.58
7731.500 0.26 3.19 12.20 19.13 0.45 9.56 21.13 57.38
7732.000 0.26 3.19 12.13 17.42 0.46 9.56 21.01 52.26
7732.500 0.26 3.19 12.04 15.37 0.46 9.57 20.86 46.12
7733.000 0.27 3.19 12.01 14.59 0.46 9.57 20.81 43.78
7733.500 0.27 3.19 12.00 14.34 0.46 9.57 20.79 43.01
7734.000 0.27 3.19 12.00 14.31 0.46 9.57 20.78 42.93
7734.500 0.27 3.19 12.00 14.32 0.46 9.57 20.79 42.95
7735.000 0.27 3.19 12.00 14.32 0.46 9.57 20.79 42.97
7735.500 0.27 3.19 12.00 14.33 0.46 9.57 20.79 43.00
7736.000 0.27 3.19 12.00 14.34 0.46 9.57 20.79 43.02
7736.500 0.27 3.19 12.00 14.35 0.46 9.57 20.79 43.05
7737.000 0.27 3.19 12.00 14.36 0.46 9.57 20.79 43.08
7737.500 0.27 3.19 12.00 14.37 0.46 9.57 20.79 43.11
7738.000 0.27 3.19 12.00 14.38 0.46 9.57 20.79 43.14
7738.500 0.27 3.19 12.00 14.39 0.46 9.57 20.79 43.17
7739.000 0.27 3.19 12.00 14.40 0.46 9.57 20.79 43.20
7739.500 0.27 3.19 12.00 14.41 0.46 9.57 20.79 43.22
7740.000 0.27 3.19 12.00 14.42 0.46 9.58 20.79 43.25
7740.500 0.27 3.19 12.00 14.43 0.46 9.58 20.79 43.28
7741.000 0.27 3.19 12.01 14.43 0.46 9.58 20.79 43.30
7741.500 0.27 3.20 12.01 14.44 0.46 9.59 20.79 43.32
7742.000 0.27 3.20 12.01 14.45 0.46 9.59 20.80 43.34
7742.500 0.27 3.20 12.01 14.46 0.46 9.60 20.80 43.38
7743.000 0.27 3.20 12.01 14.47 0.46 9.61 20.80 43.41
7743.500 0.27 3.20 12.01 14.48 0.46 9.61 20.80 43.45
7744.000 0.27 3.21 12.01 14.49 0.46 9.62 20.80 43.48
7744.500 0.27 3.21 12.01 14.50 0.46 9.63 20.80 43.50
7745.000 0.27 3.21 12.01 14.52 0.46 9.63 20.80 43.55
7745.500 0.27 3.21 12.01 14.61 0.46 9.64 20.81 43.83
7746.000 0.27 3.22 12.04 15.22 0.46 9.65 20.85 45.65
7746.500 0.27 3.22 12.11 16.98 0.46 9.67 20.98 50.94
7747.000 0.26 3.23 12.30 21.58 0.45 9.68 21.31 64.73
7747.500 0.26 3.23 12.46 25.42 0.45 9.69 21.57 76.25
7748.000 0.26 3.24 12.42 24.54 0.45 9.71 21.51 73.61
7748.500 0.26 3.24 12.26 20.52 0.46 9.72 21.23 61.55
7749.000 0.27 3.24 12.08 16.28 0.46 9.73 20.93 48.85
7749.500 0.27 3.25 12.04 15.14 0.47 9.74 20.85 45.42
7750.000 0.27 3.25 12.09 16.42 0.47 9.75 20.94 49.27
7750.500 0.26 3.26 12.52 26.98 0.45 9.77 21.68 80.95
7751.000 0.23 3.26 14.43 78.57 0.39 9.77 25.00 235.70
7751.500 0.17 3.26 18.75 221.84 0.30 9.78 32.48 665.53
7752.000 0.12 3.26 27.88 647.78 0.20 9.79 48.30 1943.34
7752.500 0.10 3.27 33.76 1010.28 0.17 9.80 58.48 3030.84
7753.000 0.10 3.27 33.40 985.70 0.17 9.81 57.85 2957.11
7753.500 0.12 3.27 27.41 621.68 0.21 9.82 47.48 1865.05
7754.000 0.18 3.28 18.28 204.45 0.31 9.83 31.67 613.34
7754.500 0.23 3.28 14.34 75.88 0.40 9.84 24.84 227.64
7755.000 0.26 3.28 12.61 29.19 0.45 9.85 21.84 87.57
7755.500 0.27 3.28 12.13 17.31 0.47 9.85 21.01 51.93
7756.000 0.27 3.28 12.03 15.03 0.47 9.85 20.84 45.08
7756.500 0.27 3.29 12.03 14.82 0.47 9.86 20.83 44.47
7757.000 0.27 3.29 12.06 15.64 0.47 9.86 20.89 46.93
7757.500 0.27 3.29 12.30 21.46 0.46 9.86 21.30 64.38
7758.000 0.25 3.29 12.94 37.78 0.44 9.86 22.42 113.34
7758.500 0.24 3.29 13.89 63.07 0.41 9.86 24.05 189.21
7759.000 0.22 3.29 14.62 83.96 0.39 9.86 25.32 251.87
7759.500 0.24 3.29 13.98 65.68 0.41 9.86 24.22 197.05
7760.000 0.24 3.29 13.54 53.61 0.42 9.86 23.46 160.82
7760.500 0.21 3.29 15.89 122.70 0.36 9.86 27.52 368.09
7761.000 0.15 3.28 22.44 373.81 0.25 9.85 38.87 1121.44
7761.500 0.10 3.28 33.93 1021.57 0.17 9.84 58.77 3064.71
7762.000 0.08 3.28 41.11 1560.48 0.14 9.83 71.21 4681.43
7762.500 0.08 3.28 39.29 1414.01 0.14 9.83 68.05 4242.02
7763.000 0.10 3.27 31.17 841.67 0.18 9.82 53.98 2525.00
7763.500 0.17 3.27 19.45 248.64 0.29 9.81 33.69 745.91
7764.000 0.23 3.27 13.96 65.05 0.41 9.80 24.18 195.14
7764.500 0.26 3.26 12.38 23.42 0.46 9.79 21.44 70.27
7765.000 0.27 3.26 12.06 15.62 0.47 9.78 20.88 46.85
7765.500 0.27 3.25 12.04 15.33 0.47 9.76 20.86 45.98
7766.000 0.27 3.24 12.06 15.77 0.47 9.73 20.89 47.31
7766.500 0.27 3.24 12.08 16.15 0.46 9.71 20.92 48.45
7767.000 0.27 3.23 12.07 15.93 0.46 9.68 20.90 47.78
7767.500 0.27 3.22 12.05 15.52 0.46 9.66 20.87 46.56
7768.000 0.27 3.21 12.04 15.18 0.46 9.63 20.85 45.53
7768.500 0.27 3.20 12.03 15.07 0.46 9.60 20.84 45.20
7769.000 0.27 3.19 12.03 15.07 0.46 9.58 20.84 45.20
7769.500 0.26 3.18 12.03 15.07 0.46 9.55 20.84 45.22
7770.000 0.26 3.18 12.03 15.09 0.46 9.53 20.84 45.26
7770.500 0.26 3.17 12.03 15.10 0.46 9.51 20.84 45.30
7771.000 0.26 3.17 12.03 15.11 0.46 9.50 20.84 45.33
7771.500 0.26 3.16 12.03 15.14 0.45 9.48 20.84 45.43
7772.000 0.26 3.16 12.05 15.49 0.45 9.47 20.87 46.46
7772.500 0.26 3.15 12.15 17.92 0.45 9.45 21.04 53.75
7773.000 0.25 3.15 12.45 25.44 0.44 9.44 21.57 76.31
7773.500 0.24 3.14 13.16 43.43 0.41 9.43 22.79 130.29
7774.000 0.22 3.14 14.39 77.32 0.38 9.41 24.92 231.96
7774.500 0.19 3.14 16.20 132.96 0.34 9.41 28.07 398.87
7775.000 0.18 3.14 17.91 191.14 0.30 9.41 31.02 573.43
7775.500 0.17 3.14 18.72 220.65 0.29 9.42 32.42 661.96
7776.000 0.19 3.15 16.93 157.10 0.32 9.45 29.33 471.31
7776.500 0.22 3.16 14.43 78.51 0.38 9.48 24.99 235.52
7777.000 0.25 3.17 12.82 34.66 0.43 9.52 22.20 103.97
7777.500 0.26 3.18 12.16 18.23 0.45 9.55 21.07 54.70
7778.000 0.27 3.19 12.05 15.49 0.46 9.58 20.87 46.46
7778.500 0.27 3.21 12.04 15.31 0.46 9.62 20.86 45.93
7779.000 0.27 3.22 12.04 15.30 0.46 9.65 20.86 45.89
7779.500 0.27 3.23 12.05 15.36 0.46 9.68 20.86 46.07
7780.000 0.27 3.24 12.06 15.71 0.47 9.71 20.89 47.13
7780.500 0.27 3.25 12.10 16.74 0.46 9.74 20.96 50.22
7781.000 0.27 3.26 12.22 19.63 0.46 9.77 21.17 58.89
7781.500 0.26 3.26 12.32 22.06 0.46 9.79 21.34 66.19
7782.000 0.27 3.27 12.31 21.71 0.46 9.81 21.32 65.12
7782.500 0.27 3.28 12.21 19.21 0.47 9.83 21.14 57.62
7783.000 0.27 3.29 12.09 16.46 0.47 9.86 20.95 49.39
7783.500 0.27 3.29 12.06 15.66 0.47 9.88 20.89 46.98
7784.000 0.27 3.30 12.05 15.44 0.47 9.90 20.87 46.33
7784.500 0.27 3.31 12.05 15.41 0.48 9.93 20.87 46.24
7785.000 0.28 3.32 12.05 15.42 0.48 9.95 20.87 46.27
7785.500 0.28 3.32 12.05 15.43 0.48 9.96 20.87 46.30
7786.000 0.28 3.33 12.05 15.45 0.48 9.98 20.88 46.34
7786.500 0.28 3.33 12.05 15.46 0.48 9.99 20.88 46.37
7787.000 0.28 3.33 12.05 15.47 0.48 10.00 20.88 46.40
7787.500 0.28 3.34 12.05 15.48 0.48 10.01 20.88 46.44
7788.000 0.28 3.34 12.06 15.49 0.48 10.03 20.88 46.47
7788.500 0.28 3.35 12.06 15.50 0.48 10.04 20.88 46.51
7789.000 0.28 3.35 12.06 15.52 0.48 10.05 20.88 46.55
7789.500 0.28 3.36 12.06 15.59 0.48 10.07 20.89 46.77
7790.000 0.28 3.36 12.08 15.96 0.48 10.08 20.92 47.88
7790.500 0.28 3.36 12.13 17.25 0.48 10.09 21.01 51.76
7791.000 0.27 3.37 12.31 21.62 0.47 10.10 21.32 64.85
7791.500 0.27 3.37 12.47 25.60 0.47 10.11 21.60 76.79
7792.000 0.27 3.37 12.50 26.29 0.47 10.12 21.64 78.87
7792.500 0.27 3.38 12.36 22.95 0.47 10.13 21.41 68.86
7793.000 0.28 3.38 12.26 20.38 0.48 10.14 21.23 61.14
7793.500 0.27 3.38 12.48 25.91 0.47 10.15 21.62 77.74
7794.000 0.26 3.39 13.16 43.27 0.45 10.16 22.79 129.80
7794.500 0.21 3.39 15.83 120.55 0.37 10.17 27.41 361.65
7795.000 0.16 3.39 21.58 335.70 0.27 10.18 37.37 1007.09
7795.500 0.10 3.39 32.37 918.02 0.18 10.18 56.07 2754.06
7796.000 0.09 3.39 39.14 1402.26 0.15 10.18 67.80 4206.79
7796.500 0.09 3.39 37.84 1301.81 0.16 10.18 65.54 3905.43
7797.000 0.11 3.39 30.26 785.61 0.19 10.18 52.41 2356.83
7797.500 0.18 3.39 19.04 232.58 0.31 10.18 32.98 697.73
7798.000 0.24 3.39 14.04 67.12 0.42 10.18 24.31 201.36
7798.500 0.27 3.39 12.40 23.83 0.47 10.18 21.47 71.50
7799.000 0.28 3.39 12.09 16.24 0.49 10.18 20.94 48.73
7799.500 0.28 3.39 12.07 15.90 0.49 10.18 20.91 47.70
7800.000 0.28 3.39 12.09 16.23 0.49 10.18 20.94 48.70
7800.500 0.28 3.39 12.13 17.32 0.48 10.17 21.01 51.95
7801.000 0.28 3.39 12.17 18.24 0.48 10.17 21.08 54.73
7801.500 0.28 3.39 12.17 18.22 0.48 10.17 21.08 54.66
7802.000 0.28 3.39 12.13 17.32 0.48 10.16 21.01 51.95
7802.500 0.28 3.39 12.09 16.28 0.49 10.16 20.94 48.85
7803.000 0.28 3.39 12.09 16.30 0.48 10.16 20.94 48.89
7803.500 0.28 3.38 12.13 17.17 0.48 10.15 21.00 51.50
7804.000 0.28 3.38 12.20 18.85 0.48 10.15 21.12 56.55
7804.500 0.27 3.38 12.31 21.56 0.48 10.15 21.31 64.67
7805.000 0.27 3.38 12.48 25.93 0.47 10.14 21.62 77.79
7805.500 0.27 3.38 12.67 30.66 0.46 10.14 21.95 91.97
7806.000 0.27 3.38 12.66 30.38 0.46 10.13 21.93 91.15
7806.500 0.27 3.38 12.50 26.25 0.47 10.13 21.64 78.75
7807.000 0.28 3.38 12.26 20.48 0.48 10.13 21.24 61.44
7807.500 0.28 3.37 12.13 17.16 0.48 10.12 21.00 51.48
7808.000 0.28 3.37 12.09 16.29 0.48 10.12 20.94 48.87
7808.500 0.28 3.37 12.10 16.56 0.48 10.11 20.96 49.68
7809.000 0.28 3.37 12.25 20.22 0.48 10.11 21.22 60.66
7809.500 0.27 3.37 12.69 31.11 0.46 10.10 21.98 93.34
7810.000 0.24 3.37 13.76 59.56 0.42 10.10 23.84 178.69
7810.500 0.23 3.36 14.60 83.31 0.40 10.09 25.29 249.94
7811.000 0.23 3.36 14.41 77.81 0.40 10.09 24.96 233.42
7811.500 0.25 3.36 13.52 52.81 0.43 10.08 23.41 158.44
7812.000 0.27 3.36 12.50 26.40 0.47 10.07 21.65 79.21
7812.500 0.28 3.36 12.18 18.39 0.48 10.07 21.09 55.16
7813.000 0.28 3.35 12.10 16.57 0.48 10.06 20.96 49.71
7813.500 0.28 3.35 12.10 16.61 0.48 10.05 20.96 49.82
7814.000 0.28 3.35 12.12 17.11 0.48 10.05 21.00 51.32
7814.500 0.28 3.35 12.14 17.53 0.48 10.04 21.03 52.59
7815.000 0.28 3.35 12.13 17.35 0.48 10.04 21.01 52.04
7815.500 0.27 3.35 12.20 18.89 0.48 10.04 21.12 56.66
7816.000 0.27 3.35 12.42 24.50 0.47 10.04 21.52 73.51
7816.500 0.26 3.35 12.75 32.81 0.45 10.04 22.09 98.44
7817.000 0.26 3.35 13.02 39.75 0.45 10.04 22.56 119.26
7817.500 0.26 3.35 12.75 32.80 0.45 10.04 22.09 98.41
7818.000 0.27 3.35 12.44 25.03 0.47 10.04 21.56 75.08
7818.500 0.27 3.35 12.25 20.10 0.47 10.05 21.21 60.29
7819.000 0.27 3.35 12.18 18.52 0.48 10.05 21.10 55.55
7819.500 0.28 3.35 12.15 17.69 0.48 10.05 21.04 53.06
7820.000 0.28 3.35 12.15 17.68 0.48 10.05 21.04 53.05
7820.500 0.27 3.35 12.23 19.69 0.47 10.05 21.18 59.08
7821.000 0.27 3.35 12.34 22.31 0.47 10.05 21.37 66.94
7821.500 0.27 3.35 12.39 23.77 0.47 10.05 21.47 71.31
7822.000 0.27 3.35 12.30 21.34 0.47 10.05 21.30 64.02
7822.500 0.28 3.35 12.17 18.37 0.48 10.05 21.09 55.12
7823.000 0.28 3.35 12.11 16.84 0.48 10.05 20.98 50.52
7823.500 0.28 3.35 12.09 16.32 0.48 10.05 20.94 48.97
7824.000 0.28 3.35 12.09 16.26 0.48 10.05 20.94 48.78
7824.500 0.28 3.35 12.09 16.27 0.48 10.05 20.94 48.80
7825.000 0.28 3.35 12.09 16.28 0.48 10.05 20.94 48.83
7825.500 0.28 3.35 12.09 16.29 0.48 10.05 20.94 48.86
7826.000 0.28 3.35 12.09 16.30 0.48 10.04 20.94 48.89
7826.500 0.28 3.35 12.09 16.30 0.48 10.04 20.94 48.91
7827.000 0.28 3.35 12.09 16.31 0.48 10.04 20.94 48.94
